mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sampler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,sampler_name
134.61603517532347,3.8579722036685324,3.795078420639038,0.864663695174422,SMOTE(random_state=42),{'sampler': SMOTE(random_state=42)},0.5681303472571716,0.5675259836091312,0.5709655895529502,0.5667523672164043,0.5688067568425732,0.5684362088956461,0.0014347443329993772,1,SMOTE
129.92985959053038,4.703439781295101,4.813732862472534,1.1401223801383709,ADASYN(random_state=42),{'sampler': ADASYN(random_state=42)},0.5612760192141889,0.5623766041461007,0.5609084231145935,0.5595372202770589,0.559216166564605,0.5606628866633094,0.001160445702461876,2,ADASYN
16.92942328453064,1.003868644116554,5.2403693199157715,0.6227133891310442,RandomUnderSampler(random_state=42),{'sampler': RandomUnderSampler(random_state=42)},0.5552705292643373,0.5521548295872979,0.5570735214812151,0.5536046271431523,0.5567158373477753,0.5549638689647556,0.0018629174994265181,3,RandomUnderSampler
23.751107692718506,0.6956944353815169,5.837083625793457,0.4093879772936113,NearMiss(),{'sampler': NearMiss()},0.22028966004474423,0.2103105462744696,0.20789382971389175,0.20994399438231112,0.20999828796438966,0.21168726367596125,0.004385848654439983,4,NearMiss
